Small Generation Unit (SGU) - Solar Panel (Deemed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be aware that RET legislation allows a 12 month creation period for registered persons to create their certificates. The 2021 and 2020 figures will continue to rise due to the 12 month creation period.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data as at 31/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Unit Installation Postcode,Previous Years (2001-2019) - Installations Quantity,Previous Years (2001-2019) - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
6502,268,"1,192.101",0,0.000,4,28.215,2,18.810,0,0.000,2,7.140,4,21.150,0,0.000,3,33.060,2,16.995,4,23.750,3,19.845,3,26.460,2,13.320,2.000,13.310,3.000,18.090,0.000,0.000,2,13.320,304,1445.566
6503,467,"3,572.546",2,13.215,5,30.210,6,44.360,6,79.280,8,54.225,11,110.830,4,36.090,5,52.170,2,12.650,5,30.220,4,26.520,3,55.850,2,13.260,4.000,26.380,8.000,58.250,2.000,13.320,2,25.860,546,4255.236
6504,26,124.345,1,16.000,1,3.960,0,0.000,1,6.500,0,0.000,0,0.000,0,0.000,0,0.000,1,3.700,0,0.000,1,13.200,0,0.000,1,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,32,175.705
6505,18,67.493,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.700,1,6.660,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,20,77.853
6506,13,367.805,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,3,114.565,0,0.000,0,0.000,1,99.360,1,39.840,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,19,628.17
6507,101,458.330,0,0.000,0,0.000,0,0.000,1,5.940,3,18.800,0,0.000,1,6.660,2,105.600,1,7.920,1,6.660,0,0.000,0,0.000,1,6.600,0.000,0.000,1.000,6.600,0.000,0.000,2,20.600,114,643.71
6509,9,89.770,0,0.000,0,0.000,1,6.600,1,6.555,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.700,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,13,113.225
6510,258,"1,314.905",0,0.000,3,19.800,5,32.915,2,9.840,1,5.940,2,13.230,1,6.290,1,6.570,0,0.000,4,45.050,1,6.600,3,14.580,2,10.560,3.000,19.560,1.000,99.680,0.000,0.000,1,12.450,288,1617.97
6511,116,597.299,1,6.600,1,6.650,2,8.860,0,0.000,3,19.800,4,26.400,1,7.800,0,0.000,0,0.000,1,6.600,2,11.520,2,13.320,0,0.000,0.000,0.000,1.000,6.600,0.000,0.000,3,17.160,137,728.609
6512,9,44.335,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.560,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,10,54.895
6513,21,97.405,0,0.000,0,0.000,0,0.000,0,0.000,1,6.290,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,4.500,0.000,0.000,0,0.000,23,108.195
6514,165,789.890,0,0.000,1,6.600,1,6.510,1,6.400,1,6.600,2,13.200,4,26.200,0,0.000,5,32.340,1,6.660,0,0.000,1,6.660,0,0.000,2.000,13.320,2.000,13.280,2.000,14.580,1,6.600,189,948.84
6515,40,197.440,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.450,0,0.000,1,6.600,0,0.000,1,6.600,0.000,0.000,1.000,6.600,0.000,0.000,1,6.600,45,234.29
6516,427,"1,999.394",6,35.970,6,39.600,2,13.250,2,13.250,4,26.310,3,19.700,11,69.780,5,33.000,6,39.600,4,132.460,1,39.200,3,19.860,5,33.240,6.000,39.900,6.000,39.770,6.000,39.480,4,26.400,507,2660.164
6517,68,314.025,0,0.000,1,6.600,1,6.615,2,11.880,0,0.000,0,0.000,1,6.600,0,0.000,1,6.660,0,0.000,2,13.200,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,76,365.58
6518,38,289.405,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.920,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,40,303.925
6519,84,429.299,2,14.400,0,0.000,1,6.600,2,13.200,1,6.600,0,0.000,1,6.600,1,6.600,1,6.600,1,6.600,1,6.660,1,6.600,1,13.680,0.000,0.000,1.000,13.320,0.000,0.000,0,0.000,98,536.759
6521,67,491.530,1,6.840,0,0.000,0,0.000,1,6.600,1,4.950,1,5.940,0,0.000,1,7.260,1,6.600,0,0.000,0,0.000,4,319.020,0,0.000,0.000,0.000,1.000,5.940,0.000,0.000,0,0.000,78,854.68
6522,78,397.445,0,0.000,1,19.220,0,0.000,0,0.000,0,0.000,1,3.850,0,0.000,1,6.600,2,39.840,1,6.050,2,12.720,1,6.600,0,0.000,0.000,0.000,3.000,16.280,2.000,6.180,1,6.600,93,521.385
6525,653,"2,810.236",2,11.880,7,39.820,7,40.990,8,46.070,5,29.850,5,27.740,6,34.080,9,79.460,8,145.920,4,26.460,8,49.570,4,20.440,5,33.120,3.000,19.500,6.000,39.840,4.000,26.200,2,13.320,746,3494.496
6528,70,312.735,1,2.790,1,6.600,2,17.940,0,0.000,0,0.000,1,6.600,2,7.810,0,0.000,1,3.600,0,0.000,1,6.600,1,6.600,0,0.000,1.000,6.600,0.000,0.000,1.000,6.600,0,0.000,82,384.475
6530,"4,036","17,376.735",40,269.155,38,235.030,46,276.865,36,256.835,59,390.305,45,330.030,44,274.295,32,200.655,26,197.185,45,268.520,58,362.930,43,426.010,33,204.910,42.000,267.000,36.000,229.860,18.000,113.600,22,130.980,4699,21810.9
6531,8,36.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,8,36
6532,858,"3,864.810",9,53.290,10,67.560,12,75.415,12,68.830,22,131.260,11,93.525,17,107.270,15,88.085,10,102.980,6,45.375,9,50.650,9,56.860,10,64.595,10.000,152.490,14.000,92.720,14.000,83.430,4,26.460,1052,5225.605
6535,268,"1,111.940",0,0.000,0,0.000,4,26.400,1,6.600,2,12.100,4,23.650,2,13.200,3,19.700,5,39.140,5,32.850,0,0.000,0,0.000,2,13.260,2.000,13.200,4.000,23.940,0.000,0.000,0,0.000,302,1335.98
6536,243,"1,248.697",0,0.000,0,0.000,4,38.430,2,12.100,1,6.600,2,16.500,2,13.200,1,3.960,6,36.665,2,13.060,3,26.400,7,33.610,3,15.480,2.000,13.260,2.000,13.320,1.000,6.600,0,0.000,281,1497.882
6537,88,635.801,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,88,635.801
6556,338,"1,255.238",0,0.000,2,10.575,5,25.410,4,30.210,2,12.915,7,50.000,3,13.700,4,26.460,4,29.050,4,26.460,6,35.990,3,18.500,2,10.440,2.000,13.260,3.000,15.810,0.000,0.000,1,3.850,390,1577.868
6558,124,426.199,0,0.000,2,12.100,3,17.070,0,0.000,1,6.600,0,0.000,0,0.000,2,13.200,0,0.000,1,6.300,2,19.950,2,13.200,1,6.600,0.000,0.000,1.000,6.660,1.000,7.030,2,13.205,142,548.114
6560,189,637.195,2,10.260,2,13.200,2,13.200,2,7.800,2,13.200,0,0.000,4,20.790,3,19.860,3,19.800,1,6.600,3,26.510,2,13.320,2,13.250,4.000,61.050,0.000,0.000,4.000,23.605,1,3.330,226,902.97
6562,262,945.895,1,6.650,4,24.660,2,13.250,1,6.600,2,16.885,5,30.410,3,14.300,1,6.650,2,10.620,5,30.330,3,19.860,3,17.020,1,6.660,1.000,6.660,5.000,33.150,2.000,12.950,1,6.660,304,1209.21
6564,73,232.060,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,2,7.550,0,0.000,1,3.960,0,0.000,0,0.000,0,0.000,2,7.260,0,0.000,1.000,8.100,0.000,0.000,0.000,0.000,1,6.660,81,272.19
6566,753,"2,505.556",2,13.530,4,22.330,4,40.920,10,69.445,6,38.050,5,29.945,10,61.660,7,43.350,6,31.120,13,83.130,10,56.430,8,47.775,7,44.405,4.000,26.520,7.000,52.680,7.000,44.860,2,13.200,865,3224.906
6567,90,271.705,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,3,14.190,4,21.150,0,0.000,2,10.560,1,3.300,2,8.480,1,3.850,0,0.000,1.000,6.600,1.000,10.360,0.000,0.000,1,6.660,107,363.455
6568,24,126.380,0,0.000,0,0.000,0,0.000,1,6.600,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,26,139.58
6569,48,245.964,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.260,1,6.600,2,10.300,0,0.000,1,6.660,0,0.000,0,0.000,0.000,0.000,1.000,6.660,0.000,0.000,0,0.000,55,289.444
6571,8,57.670,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,8,57.67
6572,6,28.800,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,6,28.8
6574,5,23.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,6,34.98
6575,13,82.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,15,96.08
6603,140,857.587,0,0.000,1,10.400,3,18.950,1,6.615,0,0.000,4,25.740,2,13.300,3,16.560,2,22.140,4,43.360,1,7.920,1,6.660,2,10.560,1.000,6.500,0.000,0.000,0.000,0.000,1,99.680,166,1145.972
6605,1,6.120,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1,6.12
6606,15,73.290,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,15,73.29
6608,13,54.060,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,2,7.920,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,17,75.18
6609,112,612.255,1,6.600,1,13.300,4,59.175,2,26.400,3,26.400,1,19.800,1,6.600,3,26.460,0,0.000,2,13.260,4,56.220,2,24.090,1,6.615,1.000,26.270,0.000,0.000,2.000,13.120,0,0.000,140,936.565
6612,26,164.400,0,0.000,0,0.000,2,17.420,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1.000,6.600,0.000,0.000,0.000,0.000,0,0.000,29,188.42
6613,5,18.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,6,25.54
6614,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1,6.6
6616,12,42.360,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,12,42.36
6620,41,223.160,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,43,236.36
6623,78,436.771,2,12.375,3,19.470,0,0.000,0,0.000,3,16.830,1,6.600,1,6.600,0,0.000,1,6.600,1,6.600,1,6.660,4,18.480,0,0.000,0.000,0.000,1.000,6.660,0.000,0.000,0,0.000,96,543.646
6625,4,20.050,0,0.000,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,5,26.35
6627,6,33.918,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,6,33.918
6628,8,30.620,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,8,30.62
6630,73,397.915,2,12.180,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,1,6.200,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0.000,0.000,1.000,6.600,0.000,0.000,0,0.000,79,436.095
6631,5,32.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,5,32.3
6632,10,41.475,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,10,41.475
6635,15,141.035,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,16.600,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,26.400,0.000,0.000,0,0.000,17,184.035
6638,45,240.300,0,0.000,3,71.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1.000,3.960,0.000,0.000,1.000,3.960,0,0.000,50,319.5
6639,20,91.741,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,3.960,0.000,0.000,0,0.000,21,95.701
6640,20,87.690,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000,3.960,0,0.000,21,91.65
6642,62,297.478,1,18.600,2,32.860,1,30.360,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,27.640,1,8.400,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,69,415.338
6643,1,0.960,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1,0.96
6646,12,247.856,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,12,247.856
6701,262,"3,186.824",7,69.930,12,127.445,13,211.520,9,99.910,25,358.045,6,92.490,7,84.395,4,36.120,6,38.045,1,6.650,3,19.900,2,46.600,1,6.600,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,358,4384.474
6705,17,99.536,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,1,39.200,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,20,151.936
6707,175,"2,184.178",0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.240,2,8.580,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,6.600,0.000,0.000,0,0.000,179,2205.598
6710,109,757.481,5,30.240,13,80.010,25,144.450,33,399.735,52,529.830,38,231.210,17,202.225,1,6.615,4,98.565,2,105.835,1,20.880,0,0.000,0,0.000,0.000,0.000,2.000,64.820,0.000,0.000,0,0.000,302,2671.896
6713,41,379.910,0,0.000,0,0.000,1,4.950,1,13.200,1,6.600,1,13.200,0,0.000,2,19.800,1,13.320,1,13.640,1,13.230,2,19.880,1,22.940,3.000,25.730,2.000,15.750,0.000,0.000,0,0.000,58,562.15
6714,470,"3,142.521",4,35.970,3,19.710,5,36.725,13,148.330,14,117.905,16,317.845,13,192.035,17,172.860,26,294.130,12,104.520,9,71.725,35,464.275,2,13.200,12.000,102.240,7.000,97.440,13.000,161.540,7,67.200,678,5560.171
6716,3,14.180,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,14.18
6718,22,170.780,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.365,0,0.000,0,0.000,0,0.000,1,18.200,4,54.220,0,0.000,0.000,0.000,0.000,0.000,1.000,13.200,0,0.000,29,262.765
6720,7,46.155,0,0.000,0,0.000,1,6.600,1,35.640,2,66.660,1,99.540,0,0.000,1,6.600,4,45.535,0,0.000,0,0.000,1,13.120,0,0.000,1.000,41.600,1.000,12.210,1.000,11.100,0,0.000,21,384.76
6721,85,450.541,0,0.000,1,6.510,0,0.000,0,0.000,0,0.000,1,6.600,1,99.000,1,6.600,2,13.215,6,68.715,1,10.890,7,282.300,6,44.505,6.000,94.110,1.000,6.600,5.000,92.460,2,15.300,125,1197.346
6722,156,717.715,0,0.000,1,6.510,1,6.600,1,6.600,1,6.600,1,6.600,0,0.000,3,109.600,11,70.990,4,59.505,12,87.480,8,107.120,1,6.600,5.000,29.100,11.000,72.600,15.000,123.660,6,37.370,237,1454.65
6725,423,"4,936.892",0,0.000,8,89.040,1,5.280,3,21.000,0,0.000,1,15.840,3,114.180,1,26.625,4,30.990,2,25.740,3,155.100,0,0.000,1,3.960,6.000,38.940,3.000,28.545,2.000,15.060,0,0.000,461,5507.192
6726,157,"1,600.331",2,12.430,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,13.230,160,1625.991
6728,138,"2,105.875",0,0.000,3,27.540,5,49.400,2,16.860,1,79.200,0,0.000,2,16.500,1,31.320,5,133.270,5,31.630,2,48.840,5,165.400,0,0.000,0.000,0.000,2.000,45.510,0.000,0.000,1,39.900,172,2791.245
6740,26,272.849,0,0.000,0,0.000,0,0.000,1,5.310,0,0.000,0,0.000,2,16.570,0,0.000,1,39.825,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,30,334.554
6743,229,"1,748.475",0,0.000,4,159.260,3,76.550,7,139.230,13,118.130,0,0.000,2,13.000,2,20.570,4,32.790,4,130.350,7,231.590,2,26.400,1,13.200,2.000,11.780,1.000,6.600,0.000,0.000,0,0.000,281,2727.925
6751,15,131.863,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,59.500,0,0.000,1,27.700,0,0.000,0.000,0.000,1.000,5.940,2.000,24.420,0,0.000,20,249.423
6753,61,"1,177.325",0,0.000,0,0.000,1,98.600,0,0.000,0,0.000,3,10.890,6,32.010,0,0.000,1,13.230,4,11.880,0,0.000,1,2.970,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,77,1346.905
6754,2,13.230,0,0.000,0,0.000,1,9.900,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,23.13
6758,14,164.904,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,14,164.904
6760,35,186.292,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,35,186.292
6765,21,153.082,0,0.000,0,0.000,2,23.400,0,0.000,0,0.000,0,0.000,1,18.480,1,39.600,1,39.200,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,6.660,27,280.422
6770,29,635.417,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,31,648.617
6798,62,355.090,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,39.960,10,65.310,7,54.990,2,13.200,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,83,528.55
6799,13,78.580,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,13,78.58
6872,1,5.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1,5
6901,2,6.120,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,2,6.12
6902,1,2.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1,2.28
6903,3,6.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,6.5
6904,2,5.040,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,2,5.04
6906,3,9.020,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,9.02
6907,2,8.132,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,2,8.132
6909,4,13.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,4,13.6
6910,2,41.394,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,2,41.394
6911,3,6.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,6.4
6912,4,6.030,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,4,6.03
6913,1,1.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1,1.5
6914,4,50.060,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,4,50.06
6915,3,4.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,4.1
6916,3,8.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,8.25
6917,1,17.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1,17
