Postcode,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW
5482,1,13.2,0,0,0,0,0,0,0,0
5483,1,6.6,0,0,0,0,0,0,0,0
5485,0,0,2,13.2,0,0,0,0,0,0
5490,0,0,0,0,0,0,0,0,0,0
5491,3,29.88,0,0,2,23.1,3,50.84,1,6.66
5493,0,0,0,0,0,0,0,0,0,0
5495,0,0,4,26.58,2,12.95,0,0,0,0
5501,12,99.88,21,217.15,19,142.51,13,168.88,9,91.23
5502,1,6.6,7,46.38,3,21.09,3,22.94,0,0
5510,0,0,0,0,0,0,0,0,0,0
5520,1,2.97,2,18.15,1,6.4,1,7.77,0,0
5521,0,0,0,0,2,13.2,0,0,0,0
5522,2,13.2,1,6.66,1,6.65,1,6.6,0,0
5523,0,0,4,46.9,3,25.55,1,13.32,0,0
5540,13,103.98,13,99.05,13,106.99,21,158.73,9,82.88
5550,1,3.96,3,27.175,2,19.92,3,19.86,0,0
5552,0,0,0,0,0,0,0,0,0,0
5554,1,6.66,4,26.52,14,175.96,8,61.78,8,82.58
5555,1,2.64,0,0,1,6.66,1,6.66,0,0
5556,7,48.45,15,103.68,9,67.72,10,72.26,3,26.27
5558,9,64.05,8,52.8,11,91.84,8,67.12,5,37.31
5560,0,0,1,6.6,1,9.99,0,0,1,6.6
5570,0,0,2,17.16,2,13.26,0,0,0,0
5571,2,10.56,3,23.25,6,51.19,5,31.76,5,41.1
5572,0,0,0,0,0,0,0,0,0,0
5573,3,25.745,1,6.6,6,36.63,1,6.66,2,13.32
5575,2,13.32,5,36.88,5,34.35,10,64.32,6,46.81
5576,1,6.66,0,0,0,0,0,0,5,41.44
5577,0,0,1,6.66,2,13.26,2,13.26,0,0
5580,0,0,0,0,3,23.88,0,0,0,0
5581,0,0,2,12.89,1,6.6,1,10.36,2,14.06
5582,2,18.52,1,25.9,4,33.3,1,25.9,0,0
5583,0,0,3,30.38,3,18.72,1,6.66,0,0
5600,4,31.14,8,77.04,9,85.32,2,13.26,7,49.92
5601,0,0,0,0,0,0,0,0,0,0
5602,0,0,1,9.99,0,0,6,64.38,1,10.36
5603,0,0,1,6.66,1,13.32,0,0,1,11.55
5604,1,6.6,3,16.59,1,6.66,1,6.66,0,0
5605,3,22.5,1,6.66,1,6.6,1,6.66,1,9.9
5606,13,88.74,14,98.465,27,214.91,18,145.665,16,143.36
5607,9,60.09,9,55.88,14,107.845,6,45.64,3,18.87
5608,11,84.54,16,118.73,11,69.59,14,111.72,20,124.765
5609,1,13.2,2,18.555,4,34.47,1,6.6,2,20.65
5611,0,0,1,3.3,1,2.96,0,0,1,6.6
5630,0,0,0,0,0,0,0,0,0,0
5631,0,0,0,0,2,13.32,2,35.52,0,0
5632,0,0,0,0,0,0,2,13.32,0,0
5633,0,0,1,6.6,0,0,0,0,0,0
5640,1,13.2,3,26.64,0,0,1,6.66,0,0
5641,1,6.6,1,6.66,3,19.645,1,5.92,3,56.98
5642,0,0,2,13.32,0,0,0,0,0,0
5650,0,0,0,0,0,0,0,0,0,0
5651,0,0,0,0,1,6.66,0,0,1,6.66
5652,0,0,1,9.9,0,0,1,13.32,0,0
5653,0,0,0,0,0,0,0,0,0,0
5654,0,0,0,0,0,0,0,0,2,10.56
5655,0,0,0,0,0,0,0,0,0,0
5660,0,0,0,0,0,0,0,0,0,0
5661,0,0,0,0,0,0,0,0,0,0
5670,0,0,0,0,0,0,0,0,0,0
5671,0,0,0,0,0,0,0,0,0,0
5680,1,19.24,3,26.58,6,36.625,3,25.89,1,6.6
5690,0,0,4,26.55,3,31.11,3,25.14,1,6.66
5700,10,68.04,12,76.81,17,132.91,30,221.54,9,112.38
5701,0,0,1,7.92,0,0,0,0,0,0
5710,6,43.02,0,0,4,29.85,7,59.72,4,46.64
5713,0,0,0,0,0,0,0,0,0,0
5717,0,0,0,0,0,0,0,0,0,0
5719,0,0,0,0,0,0,0,0,1,22.2
5720,0,0,0,0,0,0,0,0,0,0
5722,0,0,0,0,0,0,0,0,0,0
5723,0,0,0,0,3,14.62,1,97.68,0,0
5724,1,5.28,0,0,0,0,0,0,0,0
5725,1,9.9,2,14,4,33.67,3,21.84,0,0
5730,0,0,0,0,2,25,0,0,0,0
5731,0,0,0,0,0,0,0,0,0,0
5732,0,0,0,0,0,0,0,0,0,0
5733,0,0,0,0,0,0,0,0,0,0
5734,0,0,0,0,0,0,0,0,0,0
5875,0,0,0,0,0,0,0,0,0,0
5950,0,0,0,0,0,0,0,0,0,0
6000,4,29.97,5,30.28,7,85.41,3,46.43,4,59.79
6001,0,0,0,0,0,0,0,0,0,0
6003,0,0,2,21.48,3,18.1,0,0,0,0
6004,0,0,3,31.82,1,39.96,1,13.32,3,19.69
6005,0,0,3,19.95,3,53.28,1,7.92,1,6.66
6006,11,72.64,11,86.29,22,139.79,7,46.56,8,52.91
6007,3,17.28,7,43.01,9,117.525,4,26.055,5,45.45
6008,16,107.4,16,118.11,26,179.01,16,97.235,12,79.335
6009,14,141.895,16,117.52,27,210.94,12,95.19,7,57.29
6010,20,130.085,26,191.615,27,194.37,16,106.18,5,32.95
6011,7,41.14,9,63.58,9,59.325,10,69.57,4,23.76
6012,6,47.88,14,94.84,15,105.1,10,85.16,6,43.64
6013,0,0,0,0,0,0,0,0,0,0
6014,38,251.885,27,270.44,35,236.12,22,162.99,19,130.73
6015,4,26.64,14,91.24,8,64.915,9,75.21,5,39.22
6016,12,74.31,18,118.15,11,69.12,8,56.17,7,43.6
6017,4,29.045,10,155.06,6,69.5,6,81.9,2,49.835
6018,52,328.015,55,336.84,60,413.325,57,367.555,20,138.65
6019,28,181.9,30,198.805,21,132.81,23,145.905,13,72.025
6020,31,210.31,32,209.585,48,313.955,35,223.255,23,142.69
6021,32,225.59,40,368.83,40,259.595,32,248.96,28,193.905
6022,5,33.3,12,76.84,9,60.375,9,59.835,3,19.92
6023,19,125.18,34,233.615,23,158.24,22,145.795,27,168.665
6024,21,135.89,27,162.19,23,156.16,23,153.03,16,105.45
6025,35,231.95,51,329.82,57,373.825,40,268.93,39,229.53
6026,35,224.975,34,219.435,43,283.81,39,258.635,37,224.055
6027,58,419.64,51,375.445,58,378.64,59,390.815,56,343.31
6028,35,230.765,47,310.885,64,448.26,53,325.555,33,226.29
6029,1,6.66,0,0,5,33.85,6,43.97,2,17.21
6030,46,289.01,54,358.4,68,455.035,103,632.49,59,371.205
6031,59,352.935,49,321.445,44,275.98,24,163.2,20,141.81
6032,0,0,0,0,1,6.66,1,2.59,0,0
6033,1,13.2,1,3.195,0,0,0,0,0,0
6034,6,31.47,6,36.88,11,75.33,19,111.35,12,73.605
6035,14,93.74,15,97.61,17,109.95,36,208.58,23,138.12
6036,29,175.21,22,147.64,38,255.02,36,212.365,33,200.985
6037,5,32.315,10,59.74,14,89.67,15,98.23,8,49.895
6038,15,92.26,17,114.185,23,156.58,47,322.13,19,111.13
6041,5,30.05,3,18.38,2,16.96,9,59.115,1,6.6
6042,0,0,0,0,1,6.66,1,6.66,0,0
6043,1,6.63,0,0,0,0,0,0,0,0
6044,0,0,3,26.64,7,54.39,4,20.72,2,13.32
6050,24,171.84,20,157.7,18,129.1,15,102.065,9,59.825
6051,6,49.02,8,53.28,14,76.62,6,43.63,6,40.21
6052,13,83.81,15,195.87,12,78.49,21,174.285,17,112.315
6053,19,120.02,17,144.635,26,217.48,27,235.72,19,127.98
6054,33,316.59,30,205.85,24,154.46,23,183.9,9,56.775
6055,94,565.44,81,538.06,85,587.2,65,467.715,35,232.165
6056,78,495.485,57,405.34,64,433.76,53,381.79,27,179.15
6057,27,172.845,35,236.445,42,238.57,30,200.415,17,117.21
6058,28,180.01,21,140.205,42,248.305,27,161.325,14,90.93
6059,38,237.755,42,274.64,30,200.92,39,265.585,15,100.8
6060,32,276.84,27,172.19,32,205.475,21,126.256,12,79.71
6061,61,368.1,58,346.87,52,344.15,42,264.09,27,160.975
6062,62,390.995,61,404.2,64,417.555,43,283.57,19,113.95
6063,34,202.5,33,219.96,37,231.4,31,203.04,22,150.97
6064,40,271.39,46,301.805,54,353.535,63,414.095,29,183.42
6065,113,730.635,111,737.405,141,"1,005.92",129,869.775,101,662.94
6066,31,188.125,35,229.735,35,245.005,23,152.79,19,126.085
6067,0,0,0,0,0,0,0,0,0,0
6068,0,0,0,0,0,0,0,0,0,0
6069,103,690.52,82,525.96,99,651.49,58,385.01,41,282.19
6070,5,40.94,7,52.44,7,50.33,3,19.865,1,6.6
6071,2,11.1,1,6.56,6,41.1,4,30.575,7,43.51
6072,3,23.62,3,19.98,1,6.66,0,0,2,14.43
6073,0,0,3,19.76,8,119.31,6,38.805,2,13.32
6074,2,13.26,2,19.41,0,0,0,0,0,0
6076,35,235.64,36,252.185,46,315.89,27,183.89,18,120.585
6077,7,63.25,4,20.32,3,16.59,3,36.52,2,13.32
6078,3,19.98,2,16.28,2,33.2,3,23.82,5,37.71
6079,0,0,0,0,0,0,0,0,0,0
6081,6,54.02,10,66.405,9,59.73,8,59.08,8,52
6082,11,69.955,4,24.71,4,31.02,1,6.66,6,33.24
6083,5,32.12,4,42.43,6,47.32,4,31.73,8,46.11
6084,22,146.505,18,116.96,31,214.125,14,106.21,13,84.655
6090,2,31.61,5,68.01,3,77.94,2,106.28,3,74.915
6100,11,66,21,146.29,10,64.47,20,246.8,9,66.06
6101,30,184.62,21,128.25,33,221.52,12,81.22,21,142.15
6102,12,73.07,13,82.76,16,99.49,8,50.245,11,122.375
6103,9,59.88,12,76.16,9,56.9,10,65.61,2,8.14
6104,19,120.305,20,134.39,25,182.61,19,137.725,11,127.985
6105,26,154.545,34,222.18,21,175.85,10,122.86,11,73.2
6106,0,0,1,69.93,2,13.32,2,54.39,2,52.8
6107,70,446.77,77,545.805,81,578.02,63,406.92,25,175.11
6108,40,268.35,42,272.465,48,394.17,44,266.975,15,99.485
6109,25,210.675,27,175.12,24,164.75,30,232.33,11,70.01
6110,62,399.415,87,561.335,96,602.21,83,519.79,47,310.925
6111,23,152.48,42,359.83,41,247.54,40,255.015,26,170.77
6112,136,906.13,126,840.845,148,917.146,142,906.125,83,539.015
6121,8,53,5,35.06,4,37.89,6,37.2,3,24.82
6122,36,241.955,49,327.015,75,451.53,46,312.755,17,110.14
6123,4,26.52,0,0,6,39.22,7,47.995,3,45.88
6124,2,10.29,0,0,3,17.76,1,6.23,2,17.28
6125,2,13.32,9,62.635,9,55.77,8,77.17,5,29.2
6126,0,0,0,0,1,13.32,0,0,0,0
6147,19,124.74,19,135.48,26,178.36,21,137.95,10,59.49
6148,29,196.52,37,231.25,32,206.035,38,249.37,18,119.43
6149,50,326.015,42,279.82,42,275.28,39,257.635,21,157.88
6150,20,131.29,35,228.76,30,196.36,23,158.03,11,73.08
6151,24,155.12,26,168.1,24,168.73,17,113.7,3,31.58
6152,35,236.43,33,226.35,33,224.42,22,153.23,12,79.83
6153,33,207.13,35,233.58,36,245.37,30,213.88,13,85.43
6154,19,187.92,16,108.87,21,142.79,16,116.82,7,46.47
6155,100,705.185,102,779.885,101,682.18,88,680.54,59,419.125
6156,20,134.49,25,167.72,35,230.89,29,188.18,24,156.66
6157,11,72.14,22,143.39,15,87.724,17,111.185,13,91.46
6158,11,74.15,8,54.28,14,92.31,9,59.79,9,56.98
6159,2,33.93,2,13.26,6,36.15,5,36.945,1,6.66
6160,5,33.255,10,63.535,12,82.695,6,38.82,3,19.92
6161,0,0,0,0,0,0,0,0,0,0
6162,14,96.535,15,103.92,14,79.915,15,95.59,7,46.56
6163,63,424.655,65,466.975,91,774.3,75,499.485,50,388.11
6164,125,809.645,122,844.75,184,"1,127.43",152,"1,019.99",64,408.075
6165,0,0,0,0,0,0,1,39.84,1,99.66
6166,14,96.15,24,152.455,20,132.79,19,114.905,5,30.15
6167,54,327.115,49,304.27,55,322.735,44,282.045,19,109.475
6168,31,192.44,31,216.78,46,302.21,21,136.46,17,107.28
6169,54,327.905,73,468.72,89,548.14,58,375.15,42,263.485
6170,47,266.325,31,203.932,41,274.595,44,286.12,17,111.705
6171,112,640.425,67,423.58,82,517.705,77,491.57,45,296.845
6172,25,172.145,27,156.42,34,212.58,30,223.35,12,75.57
6173,23,168.56,36,229.27,28,171.79,24,156.585,13,89.39
6174,14,80.825,18,107.98,14,85.27,16,105.305,4,26.58
6175,5,27.9,11,57.32,18,118.885,7,48.36,3,21.46
6176,4,31.915,3,19.46,8,49.02,1,6.6,3,24.42
6180,13,80.88,34,188.67,14,90.225,9,55.54,13,86.87
6181,1,13.32,2,13.26,5,36.76,1,6.66,1,10.73
6207,2,12.92,5,33.14,3,19.98,1,6.66,1,6.6
6208,26,197.61,61,362.01,40,261.34,33,260.915,17,121.01
6209,1,10.36,1,3.78,2,19.61,2,19.42,3,26.64
6210,136,842.48,195,"1,190.49",192,"1,248.53",142,929.83,85,573.44
6211,22,138.285,26,161.26,28,183.28,24,158.46,17,116.285
6213,1,6.66,1,6.66,2,12.72,3,19.98,0,0
6214,1,3.96,1,3.96,0,0,3,17.175,1,6.66
6215,6,39.7,11,64.35,7,43.66,4,26.64,6,39.44
6218,0,0,0,0,2,11.84,0,0,1,10.36
6219,0,0,0,0,0,0,0,0,0,0
6220,9,64.35,10,78.63,8,53.22,7,45.29,3,19.98
6221,0,0,3,31.07,0,0,0,0,1,10.08
6223,1,6.6,0,0,0,0,0,0,0,0
6224,1,6.66,1,5.55,2,8.99,1,4.07,0,0
6225,12,77.205,10,66.7,10,60.11,7,43.545,5,33.3
6226,1,6.6,3,19.98,3,17.07,1,6.66,0,0
6227,0,0,0,0,4,26.64,0,0,0,0
6228,0,0,0,0,1,6.66,0,0,0,0
6229,2,13.2,0,0,0,0,1,6.66,0,0
6230,39,256.366,64,453.165,79,506.26,57,418.85,47,316.735
6231,0,0,0,0,0,0,0,0,0,0
6232,26,166.62,20,122.11,24,154.465,14,80.91,13,85.64
6233,37,235.65,40,252.33,47,288.48,39,250.145,22,136.2
6236,4,33.12,3,15.28,2,10.36,3,20.72,3,19.98
6237,2,10.29,3,19.39,8,67.34,3,19.98,0,0
6239,8,63.58,10,63.92,9,56.92,9,66.28,3,19.98
6240,1,6.66,1,4.65,0,0,0,0,0,0
6243,0,0,0,0,0,0,0,0,0,0
6244,2,13.32,3,16.22,2,28.74,3,20.72,1,15.54
6251,0,0,0,0,1,19.98,0,0,1,5.55
6252,0,0,0,0,0,0,0,0,0,0
6253,0,0,3,19.92,1,6.66,2,16.12,0,0
6254,1,7.7,1,6.65,0,0,1,6.66,0,0
6255,5,49.21,8,51.835,9,66.12,7,48.98,4,23.68
6256,1,6.66,0,0,0,0,1,6.66,0,0
6258,2,13.26,2,14.58,2,9.93,5,32.49,7,60.99
6260,1,6.29,1,6.66,0,0,0,0,0,0
6262,0,0,3,17.16,1,6.66,0,0,0,0
6271,5,33.18,6,42.12,8,50.96,7,47.67,3,19.8
6275,1,8.84,4,25.85,3,20.22,3,25.47,2,13.32
6280,31,192.56,54,388.36,61,440.075,39,296.5,27,193.35
6281,23,154.92,24,203.97,26,176.12,15,111.26,10,70.24
6282,4,30.92,9,59.45,6,50.07,2,13.31,1,6.65
6284,1,6.66,3,19.97,4,28.37,3,22.2,0,0
6285,14,96.42,14,84.66,12,122.45,10,67.275,6,42.065
6286,3,25.24,4,37.74,3,19.92,3,20.06,0,0
6288,1,6.615,1,5.67,1,12.58,2,46.44,0,0
6290,1,6.66,3,16.93,4,116.49,3,13.455,2,13.31
6302,1,6.5,5,30.54,8,47.605,6,35.34,6,41.92
6304,4,26.58,6,32.68,4,27.69,1,6.66,3,13
6306,0,0,2,29.78,0,0,1,6.6,0,0
6308,3,11.62,8,48.69,3,28.71,5,33.15,1,6.24
6309,0,0,0,0,1,5.92,1,3.33,1,6.66
6311,1,6.66,2,10.3,2,13.26,0,0,1,7.77
6312,3,17.28,6,39.96,2,13.32,4,26.58,0,0
6313,0,0,0,0,1,6.66,0,0,0,0
6315,0,0,2,13.32,1,6.27,1,6.66,2,13.23
6316,0,0,0,0,0,0,0,0,0,0
6317,3,26.255,3,18.88,0,0,6,35.49,3,18.5
6318,0,0,0,0,1,6.66,0,0,0,0
6320,0,0,0,0,0,0,1,6.66,0,0
6321,0,0,0,0,0,0,1,6.66,0,0
6322,0,0,1,6.6,0,0,0,0,1,8.88
6323,1,7.9,0,0,1,4.44,0,0,0,0
6324,1,13.32,2,14.52,2,13.215,3,24.96,2,17.55
6326,0,0,0,0,0,0,0,0,0,0
6327,0,0,0,0,0,0,0,0,0,0
6328,0,0,0,0,0,0,0,0,0,0
6330,15,86.73,24,193.49,33,325.71,21,139.5,9,58.57
6331,0,0,0,0,0,0,0,0,0,0
6332,0,0,0,0,0,0,0,0,0,0
6333,7,42.29,5,28.26,8,49.68,3,33.06,1,6.66
6335,0,0,1,6.6,3,19.98,0,0,3,19.98
6336,0,0,0,0,0,0,1,6.66,0,0
6337,0,0,1,6.66,2,13.32,0,0,0,0
6338,1,6.6,0,0,0,0,0,0,0,0
6341,0,0,2,13.2,0,0,0,0,1,6.66
6343,0,0,0,0,0,0,0,0,0,0
6346,0,0,1,6.6,1,6.66,0,0,0,0
6348,0,0,0,0,0,0,0,0,0,0
6350,0,0,0,0,2,13.32,0,0,0,0
6351,0,0,0,0,0,0,0,0,0,0
6352,0,0,0,0,0,0,0,0,0,0
6353,0,0,0,0,0,0,0,0,3,15.17
6355,0,0,0,0,0,0,1,4.44,0,0
6356,0,0,0,0,0,0,0,0,0,0
6357,0,0,0,0,0,0,0,0,0,0
6358,0,0,0,0,0,0,0,0,0,0
6359,0,0,0,0,0,0,0,0,1,6.66
6361,0,0,0,0,0,0,0,0,0,0
6363,0,0,0,0,0,0,0,0,0,0
6365,0,0,0,0,0,0,0,0,0,0
6367,0,0,0,0,0,0,0,0,0,0
6368,0,0,0,0,0,0,0,0,0,0
6369,0,0,0,0,2,13.26,3,19.8,0,0
6370,0,0,1,6.66,2,10.395,0,0,0,0
6372,0,0,0,0,0,0,0,0,0,0
6373,0,0,0,0,0,0,0,0,0,0
6375,0,0,0,0,1,6.6,0,0,0,0
6383,1,6.6,2,23.46,0,0,1,6.66,0,0
6384,0,0,0,0,0,0,0,0,0,0
6385,0,0,0,0,0,0,0,0,0,0
6386,0,0,0,0,0,0,0,0,0,0
6390,2,13.26,6,38.25,3,19.92,6,32.36,2,11.84
6391,1,6.66,2,13.32,0,0,2,15.48,1,5.18
6392,1,6.66,0,0,0,0,1,7.77,0,0
6393,0,0,0,0,0,0,0,0,0,0
6394,0,0,0,0,0,0,0,0,2,14.37
6395,0,0,0,0,1,11.9,0,0,0,0
6396,0,0,2,79.92,0,0,0,0,1,6.66
6397,0,0,0,0,0,0,0,0,0,0
6398,0,0,0,0,1,3.96,0,0,1,6.6
6401,10,65.48,12,91.54,13,84.12,4,24.66,6,36.425
6403,0,0,0,0,0,0,1,3.7,0,0
6405,0,0,0,0,0,0,1,6.66,0,0
6407,1,6.6,2,13.32,0,0,2,12.58,0,0
6409,0,0,0,0,0,0,1,6.615,0,0
6410,0,0,0,0,0,0,0,0,0,0
6411,0,0,0,0,0,0,0,0,0,0
6412,0,0,0,0,0,0,0,0,0,0
6413,0,0,0,0,0,0,0,0,0,0
6414,0,0,0,0,0,0,0,0,0,0
6415,0,0,2,8,2,26.34,3,19.92,4,26.64
6418,0,0,2,13.26,1,2.64,2,13.32,4,23.68
6419,0,0,0,0,0,0,0,0,0,0
6420,0,0,0,0,0,0,0,0,0,0
6421,0,0,0,0,0,0,0,0,0,0
6422,0,0,0,0,0,0,0,0,0,0
6423,0,0,0,0,0,0,0,0,0,0
6424,0,0,0,0,0,0,0,0,0,0
6425,0,0,0,0,2,13.3,0,0,0,0
6426,1,6.66,1,6.66,0,0,1,6.66,0,0
6427,0,0,0,0,0,0,0,0,0,0
6428,0,0,0,0,0,0,1,7.4,0,0
6429,1,6.615,0,0,2,13.29,0,0,1,6.3
6430,17,118.715,17,113.93,31,192.36,9,55.49,12,79.92
6431,0,0,0,0,1,6.3,0,0,0,0
6432,1,6.65,3,32.29,9,50.88,6,40.39,3,19.55
6433,0,0,0,0,0,0,0,0,0,0
6434,0,0,0,0,0,0,0,0,0,0
6436,0,0,0,0,0,0,0,0,0,0
6437,0,0,0,0,0,0,2,7.92,0,0
6438,0,0,0,0,0,0,5,66.23,1,6.6
6440,0,0,0,0,0,0,0,0,1,39.69
6442,5,33.12,3,19.98,1,2.64,2,13.32,6,39.59
6443,0,0,0,0,0,0,1,18.5,0,0
6445,0,0,0,0,0,0,0,0,0,0
6446,0,0,0,0,0,0,0,0,0,0
6447,0,0,0,0,0,0,0,0,0,0
6448,0,0,0,0,0,0,0,0,0,0
6450,3,19.86,5,41.85,3,16.74,1,30.34,0,0
6452,0,0,1,6.6,0,0,0,0,0,0
6460,0,0,0,0,1,2.75,1,6.66,0,0
6461,0,0,0,0,1,6.6,0,0,0,0
6462,1,6.6,0,0,0,0,0,0,0,0
6465,0,0,0,0,0,0,0,0,0,0
6466,0,0,0,0,0,0,1,6.66,0,0
6467,0,0,0,0,0,0,0,0,0,0
6468,2,45,0,0,0,0,0,0,1,6.66
6472,0,0,0,0,0,0,2,11.84,0,0
6473,0,0,0,0,0,0,0,0,0,0
6475,0,0,0,0,0,0,0,0,0,0
6476,0,0,0,0,0,0,0,0,0,0
6477,0,0,0,0,0,0,0,0,1,6.66
6479,0,0,0,0,0,0,0,0,0,0
6480,0,0,0,0,0,0,0,0,0,0
6484,0,0,0,0,0,0,0,0,1,6.66
6485,0,0,0,0,0,0,1,6.6,0,0
6487,0,0,0,0,0,0,0,0,0,0
6488,1,6.66,0,0,0,0,0,0,0,0
6489,0,0,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0,0,0
6501,2,11.94,1,6.66,2,13.32,5,39.22,0,0
6502,2,13.32,2,13.31,3,18.09,0,0,2,13.32
6503,2,13.26,4,26.38,8,58.25,2,13.32,2,25.86
6504,1,8,0,0,0,0,0,0,0,0
6505,0,0,0,0,0,0,0,0,0,0
6506,0,0,0,0,0,0,0,0,0,0
6507,1,6.6,0,0,1,6.6,0,0,2,20.6
6509,1,3.7,0,0,0,0,0,0,0,0
6510,2,10.56,3,19.56,1,99.68,0,0,1,12.45
6511,0,0,0,0,1,6.6,0,0,3,17.16
6512,0,0,0,0,0,0,0,0,0,0
6513,0,0,0,0,1,4.5,0,0,0,0
6514,0,0,2,13.32,2,13.28,2,14.58,1,6.6
6515,1,6.6,0,0,1,6.6,0,0,1,6.6
6516,5,33.24,6,39.9,6,39.77,6,39.48,4,26.4
6517,0,0,0,0,0,0,0,0,0,0
6518,1,6.6,0,0,0,0,0,0,0,0
6519,1,13.68,0,0,1,13.32,0,0,0,0
6521,0,0,0,0,1,5.94,0,0,0,0
6522,0,0,0,0,3,16.28,2,6.18,1,6.6
6525,5,33.12,3,19.5,6,39.84,4,26.2,2,13.32
6528,0,0,1,6.6,0,0,1,6.6,0,0
6530,33,204.91,42,267,36,229.86,18,113.6,22,130.98
6531,0,0,0,0,0,0,0,0,0,0
6532,10,64.595,10,152.49,14,92.72,14,83.43,4,26.46
6535,2,13.26,2,13.2,4,23.94,0,0,0,0
6536,3,15.48,2,13.26,2,13.32,1,6.6,0,0
6537,0,0,0,0,0,0,0,0,0,0
6556,2,10.44,2,13.26,3,15.81,0,0,1,3.85
6558,1,6.6,0,0,1,6.66,1,7.03,2,13.205
6560,2,13.25,4,61.05,0,0,4,23.605,1,3.33
6562,1,6.66,1,6.66,5,33.15,2,12.95,1,6.66
6564,0,0,1,8.1,0,0,0,0,1,6.66
6566,7,44.405,4,26.52,7,52.68,7,44.86,2,13.2
6567,0,0,1,6.6,1,10.36,0,0,1,6.66
6568,0,0,0,0,0,0,0,0,0,0
6569,0,0,0,0,1,6.66,0,0,0,0
6571,0,0,0,0,0,0,0,0,0,0
6572,0,0,0,0,0,0,0,0,0,0
6574,0,0,0,0,0,0,0,0,0,0
6575,0,0,0,0,0,0,0,0,0,0
6603,2,10.56,1,6.5,0,0,0,0,1,99.68
6605,0,0,0,0,0,0,0,0,0,0
6606,0,0,0,0,0,0,0,0,0,0
6608,2,7.92,0,0,0,0,0,0,0,0
6609,1,6.615,1,26.27,0,0,2,13.12,0,0
6612,0,0,1,6.6,0,0,0,0,0,0
6613,0,0,0,0,0,0,0,0,0,0
6614,0,0,0,0,0,0,0,0,0,0
6616,0,0,0,0,0,0,0,0,0,0
6620,1,6.6,0,0,0,0,0,0,0,0
6623,0,0,0,0,1,6.66,0,0,0,0
6625,0,0,0,0,0,0,0,0,0,0
6627,0,0,0,0,0,0,0,0,0,0
6628,0,0,0,0,0,0,0,0,0,0
6630,0,0,0,0,1,6.6,0,0,0,0
6631,0,0,0,0,0,0,0,0,0,0
6632,0,0,0,0,0,0,0,0,0,0
6635,0,0,0,0,1,26.4,0,0,0,0
6638,0,0,1,3.96,0,0,1,3.96,0,0
6639,0,0,0,0,1,3.96,0,0,0,0
6640,0,0,0,0,0,0,1,3.96,0,0
6642,0,0,0,0,0,0,0,0,0,0
6643,0,0,0,0,0,0,0,0,0,0
6646,0,0,0,0,0,0,0,0,0,0
6701,1,6.6,0,0,0,0,0,0,0,0
6705,0,0,0,0,0,0,0,0,0,0
6707,0,0,0,0,1,6.6,0,0,0,0
6710,0,0,0,0,2,64.82,0,0,0,0
6713,1,22.94,3,25.73,2,15.75,0,0,0,0
6714,2,13.2,12,102.24,7,97.44,13,161.54,7,67.2
6716,0,0,0,0,0,0,0,0,0,0
6718,0,0,0,0,0,0,1,13.2,0,0
6720,0,0,1,41.6,1,12.21,1,11.1,0,0
6721,6,44.505,6,94.11,1,6.6,5,92.46,2,15.3
6722,1,6.6,5,29.1,11,72.6,15,123.66,6,37.37
6725,1,3.96,6,38.94,3,28.545,2,15.06,0,0
6726,0,0,0,0,0,0,0,0,1,13.23
6728,0,0,0,0,2,45.51,0,0,1,39.9
6740,0,0,0,0,0,0,0,0,0,0
6743,1,13.2,2,11.78,1,6.6,0,0,0,0
6751,0,0,0,0,1,5.94,2,24.42,0,0
6753,0,0,0,0,0,0,0,0,0,0
6754,0,0,0,0,0,0,0,0,0,0
6758,0,0,0,0,0,0,0,0,0,0
6760,0,0,0,0,0,0,0,0,0,0
6765,0,0,0,0,0,0,0,0,1,6.66
6770,0,0,0,0,0,0,0,0,0,0
6798,0,0,0,0,0,0,0,0,0,0
6799,0,0,0,0,0,0,0,0,0,0
6872,0,0,0,0,0,0,0,0,0,0
6901,0,0,0,0,0,0,0,0,0,0
6902,0,0,0,0,0,0,0,0,0,0
6903,0,0,0,0,0,0,0,0,0,0
6904,0,0,0,0,0,0,0,0,0,0
6906,0,0,0,0,0,0,0,0,0,0
6907,0,0,0,0,0,0,0,0,0,0
6909,0,0,0,0,0,0,0,0,0,0
6910,0,0,0,0,0,0,0,0,0,0
6911,0,0,0,0,0,0,0,0,0,0
6912,0,0,0,0,0,0,0,0,0,0
6913,0,0,0,0,0,0,0,0,0,0
6914,0,0,0,0,0,0,0,0,0,0
6915,0,0,0,0,0,0,0,0,0,0
6916,0,0,0,0,0,0,0,0,0,0
6917,0,0,0,0,0,0,0,0,0,0
6918,0,0,0,0,0,0,0,0,0,0
6920,0,0,0,0,0,0,0,0,0,0
6921,0,0,0,0,0,0,0,0,0,0
6922,0,0,0,0,0,0,0,0,0,0
6923,0,0,0,0,0,0,0,0,0,0
6924,0,0,0,0,0,0,0,0,0,0
6926,0,0,0,0,0,0,0,0,0,0
